FFT Dimension (GHz),Re( Z ) (ohm),Im( Z ) (ohm)
0.0048412345,-313.549835,-1575.57556
0.004850352,-310.39325,-1573.9137
0.004859469,-307.209656,-1571.86328
0.0048685865,-304.310333,-1570.09314
0.0048777035,-301.060089,-1568.00879
0.0048868205,-298.035156,-1566.17163
0.004895938,-294.959778,-1564.20898
0.004905055,-291.943359,-1562.31189
0.0049141725,-288.928802,-1560.44348
0.0049232895,-285.955383,-1558.63904
0.0049324065,-282.932159,-1556.63745
0.004941524,-280.064606,-1554.89612
0.004950641,-277.19928,-1552.96838
0.0049597585,-274.189819,-1551.13953
0.0049688755,-271.354095,-1549.32935
0.0049779925,-268.55957,-1547.4314
0.00498711,-265.630096,-1545.505
0.004996227,-262.795013,-1543.58862
0.0050053445,-260.060486,-1541.73352
0.0050144615,-257.368805,-1540.10266
0.0050235785,-254.627823,-1538.22351
0.005032696,-251.760651,-1536.3042
0.005041813,-249.078476,-1534.48596
0.0050509305,-246.421722,-1532.5575
0.0050600475,-243.697052,-1530.82019
0.0050691645,-241.040329,-1529.00793
0.005078282,-238.374039,-1527.17554
0.005087399,-235.822311,-1525.30444
0.0050965165,-233.185684,-1523.25732
0.0051056335,-230.659393,-1521.74731
0.005114751,-228.12265,-1520.04028
0.005123868,-225.457489,-1518.24878
0.005132985,-222.956436,-1516.34558
0.0051421025,-220.459671,-1514.5896
0.0051512195,-217.947449,-1512.72314
0.005160337,-215.537186,-1510.87561
0.005169454,-213.108505,-1509.26501
0.005178571,-210.65802,-1507.48438
0.0051876885,-208.206726,-1505.72949
0.0051968055,-205.761383,-1503.89441
0.005205923,-203.426758,-1502.02075
0.00521504,-201.010513,-1500.44995
0.005224157,-198.737488,-1498.74207
0.0052332745,-196.356979,-1497.00574
0.0052423915,-194.082245,-1495.06702
0.005251509,-191.809464,-1493.44067
0.005260626,-189.546768,-1491.74756
0.005269743,-187.222076,-1489.92639
0.0052788605,-185.002029,-1488.37476
0.0052879775,-182.764313,-1486.58374
0.005297095,-180.50296,-1484.88708
0.005306212,-178.264282,-1483.07373
0.005315329,-176.091797,-1481.42322
0.0053244465,-174.018433,-1479.83118
0.0053335635,-171.763199,-1478.09155
0.005342681,-169.703552,-1476.39478
0.005351798,-167.457809,-1474.64514
0.005360915,-165.428223,-1473.05444
0.0053700325,-163.307236,-1471.42224
0.0053791495,-161.324631,-1469.78455
0.005388267,-159.207611,-1467.96777
0.005397384,-157.175797,-1466.41211
0.005406501,-155.140411,-1464.82849
0.0054156185,-153.03334,-1463.05859
0.0054247355,-151.051086,-1461.38171
0.005433853,-149.083359,-1459.80908
0.00544297,-147.111847,-1458.11267
0.0054520875,-145.176636,-1456.57385
0.0054612045,-143.241257,-1454.9884
0.0054703215,-141.126022,-1453.22693
0.005479439,-139.314285,-1451.74792
0.005488556,-137.414124,-1450.1272
0.0054976735,-135.571823,-1448.39111
0.0055067905,-133.630737,-1446.85754
0.0055159075,-131.774109,-1445.3064
0.005525025,-129.869644,-1443.64832
0.005534142,-128.098419,-1442.04456
0.0055432595,-126.27684,-1440.64038
0.0055523765,-124.422241,-1439.05994
0.0055614935,-122.608521,-1437.36426
0.005570611,-120.776146,-1435.75647
0.005579728,-119.046715,-1434.30042
0.0055888455,-117.366219,-1432.81628
0.0055979625,-115.557129,-1431.24304
0.0056070795,-113.776772,-1429.61743
0.005616197,-112.118896,-1428.1958
0.005625314,-110.384369,-1426.50964
0.0056344315,-108.66584,-1425.04749
0.0056435485,-106.939499,-1423.49878
0.0056526655,-105.305359,-1422.02893
0.005661783,-103.663536,-1420.49744
0.0056709,-101.956497,-1418.89575
0.0056800175,-100.342392,-1417.42041
0.0056891345,-98.6196442,-1416.04163
0.0056982515,-97.0948257,-1414.40259
0.005707369,-95.4716034,-1412.91492
0.005716486,-93.897171,-1411.43982
0.0057256035,-92.2253342,-1409.99438
0.0057347205,-90.6683044,-1408.46643
0.0057438375,-89.1604996,-1407.12
0.005752955,-87.5358124,-1405.46216
0.005762072,-85.9783554,-1404.12634
0.0057711895,-84.5334549,-1402.64563
0.0057803065,-83.0839539,-1401.24475
0.005789424,-81.4544067,-1399.82324
0.005798541,-79.9468842,-1398.27856
0.005807658,-78.4381943,-1396.82764
0.0058167755,-77.0203476,-1395.3938
0.0058258925,-75.6098785,-1393.88721
0.00583501,-74.0526581,-1392.61987
0.005844127,-72.5922699,-1391.14502
0.005853244,-71.129921,-1389.72974
0.0058623615,-69.7799301,-1388.23352
0.0058714785,-68.3393784,-1386.89392
0.005880596,-66.8683777,-1385.47253
0.005889713,-65.5438843,-1384.07239
0.00589883,-64.1489868,-1382.66125
0.0059079475,-62.7955551,-1381.23462
0.0059170645,-61.4519997,-1379.72803
0.005926182,-60.0744972,-1378.47107
0.005935299,-58.6962967,-1377.12927
0.005944416,-57.3675652,-1375.84595
0.0059535335,-56.0631714,-1374.38647
0.0059626505,-54.6621742,-1372.98303
0.005971768,-53.4032745,-1371.61792
